"","X","city","season","status","status.test","concentration","species","region","city_new","BM","pop"
"23461",27980,"E-NJ","winter","3.post-observed","PM25_real",42.7,"PM25","E","E-NJ-obs","13.69","709.82"
"23462",27981,"E-NJ","winter","3.post-observed","PM25_real",51.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23463",27982,"E-NJ","winter","3.post-observed","PM25_real",68.8,"PM25","E","E-NJ-obs","13.69","709.82"
"23464",27983,"E-NJ","winter","3.post-observed","PM25_real",44.3,"PM25","E","E-NJ-obs","13.69","709.82"
"23465",27984,"E-NJ","winter","3.post-observed","PM25_real",72.6,"PM25","E","E-NJ-obs","13.69","709.82"
"23466",27985,"E-NJ","winter","3.post-observed","PM25_real",104.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23467",27986,"E-NJ","winter","3.post-observed","PM25_real",51.5,"PM25","E","E-NJ-obs","13.69","709.82"
"23468",27987,"E-NJ","winter","3.post-observed","PM25_real",101.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23469",27988,"E-NJ","winter","3.post-observed","PM25_real",52.3,"PM25","E","E-NJ-obs","13.69","709.82"
"23470",27989,"E-NJ","winter","3.post-observed","PM25_real",53.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23471",27990,"E-NJ","winter","3.post-observed","PM25_real",89.7,"PM25","E","E-NJ-obs","13.69","709.82"
"23472",27991,"E-NJ","winter","3.post-observed","PM25_real",63.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23473",27992,"E-NJ","winter","3.post-observed","PM25_real",39.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23474",27993,"E-NJ","winter","3.post-observed","PM25_real",47.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23475",27994,"E-NJ","winter","3.post-observed","PM25_real",61.2,"PM25","E","E-NJ-obs","13.69","709.82"
"23476",27995,"E-NJ","winter","3.post-observed","PM25_real",54.3,"PM25","E","E-NJ-obs","13.69","709.82"
"23477",27996,"E-NJ","winter","3.post-observed","PM25_real",80.2,"PM25","E","E-NJ-obs","13.69","709.82"
"23478",27997,"E-NJ","winter","3.post-observed","PM25_real",65,"PM25","E","E-NJ-obs","13.69","709.82"
"23479",27998,"E-NJ","winter","3.post-observed","PM25_real",55.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23480",27999,"E-NJ","winter","3.post-observed","PM25_real",54.3,"PM25","E","E-NJ-obs","13.69","709.82"
"23481",28000,"E-NJ","winter","3.post-observed","PM25_real",55.5,"PM25","E","E-NJ-obs","13.69","709.82"
"23482",28001,"E-NJ","winter","3.post-observed","PM25_real",53.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23483",28002,"E-NJ","winter","3.post-observed","PM25_real",23.28,"PM25","E","E-NJ-obs","13.69","709.82"
"23484",28003,"E-NJ","winter","3.post-observed","PM25_real",20.46,"PM25","E","E-NJ-obs","13.69","709.82"
"23485",28004,"E-NJ","winter","3.post-observed","PM25_real",25.16,"PM25","E","E-NJ-obs","13.69","709.82"
"23486",28005,"E-NJ","winter","3.post-observed","PM25_real",28.92,"PM25","E","E-NJ-obs","13.69","709.82"
"23487",28006,"E-NJ","winter","3.post-observed","PM25_real",26.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23488",28007,"E-NJ","winter","3.post-observed","PM25_real",29.39,"PM25","E","E-NJ-obs","13.69","709.82"
"23489",28008,"E-NJ","winter","3.post-observed","PM25_real",35.03,"PM25","E","E-NJ-obs","13.69","709.82"
"23490",28009,"E-NJ","winter","3.post-observed","PM25_real",47.5,"PM25","E","E-NJ-obs","13.69","709.82"
"23491",28010,"E-NJ","winter","3.post-observed","PM25_real",47.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23492",28011,"E-NJ","winter","3.post-observed","PM25_real",27.04,"PM25","E","E-NJ-obs","13.69","709.82"
"23493",28012,"E-NJ","winter","3.post-observed","PM25_real",35.03,"PM25","E","E-NJ-obs","13.69","709.82"
"23494",28013,"E-NJ","winter","3.post-observed","PM25_real",31.27,"PM25","E","E-NJ-obs","13.69","709.82"
"23495",28014,"E-NJ","winter","3.post-observed","PM25_real",25.16,"PM25","E","E-NJ-obs","13.69","709.82"
"23496",28015,"E-NJ","winter","3.post-observed","PM25_real",24.69,"PM25","E","E-NJ-obs","13.69","709.82"
"23497",28016,"E-NJ","winter","3.post-observed","PM25_real",37.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23498",28017,"E-NJ","winter","3.post-observed","PM25_real",19.05,"PM25","E","E-NJ-obs","13.69","709.82"
"23499",28018,"E-NJ","winter","3.post-observed","PM25_real",22.34,"PM25","E","E-NJ-obs","13.69","709.82"
"23500",28019,"E-NJ","winter","3.post-observed","PM25_real",12.47,"PM25","E","E-NJ-obs","13.69","709.82"
"23501",28020,"E-NJ","spring","3.post-observed","PM25_real",16.7,"PM25","E","E-NJ-obs","13.69","709.82"
"23502",28021,"E-NJ","spring","3.post-observed","PM25_real",28.92,"PM25","E","E-NJ-obs","13.69","709.82"
"23503",28022,"E-NJ","spring","3.post-observed","PM25_real",29.39,"PM25","E","E-NJ-obs","13.69","709.82"
"23504",28023,"E-NJ","spring","3.post-observed","PM25_real",21.87,"PM25","E","E-NJ-obs","13.69","709.82"
"23505",28024,"E-NJ","spring","3.post-observed","PM25_real",39.5,"PM25","E","E-NJ-obs","13.69","709.82"
"23506",28025,"E-NJ","spring","3.post-observed","PM25_real",33.62,"PM25","E","E-NJ-obs","13.69","709.82"
"23507",28026,"E-NJ","spring","3.post-observed","PM25_real",34.56,"PM25","E","E-NJ-obs","13.69","709.82"
"23508",28027,"E-NJ","spring","3.post-observed","PM25_real",53.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23509",28028,"E-NJ","spring","3.post-observed","PM25_real",50.3,"PM25","E","E-NJ-obs","13.69","709.82"
"23510",28029,"E-NJ","spring","3.post-observed","PM25_real",43.5,"PM25","E","E-NJ-obs","13.69","709.82"
"23511",28030,"E-NJ","spring","3.post-observed","PM25_real",43.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23512",28031,"E-NJ","spring","3.post-observed","PM25_real",42.3,"PM25","E","E-NJ-obs","13.69","709.82"
"23513",28032,"E-NJ","spring","3.post-observed","PM25_real",45.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23514",28033,"E-NJ","spring","3.post-observed","PM25_real",45.5,"PM25","E","E-NJ-obs","13.69","709.82"
"23515",28034,"E-NJ","spring","3.post-observed","PM25_real",54.7,"PM25","E","E-NJ-obs","13.69","709.82"
"23516",28035,"E-NJ","spring","3.post-observed","PM25_real",82.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23517",28036,"E-NJ","spring","3.post-observed","PM25_real",55.5,"PM25","E","E-NJ-obs","13.69","709.82"
"23518",28037,"E-NJ","spring","3.post-observed","PM25_real",26.57,"PM25","E","E-NJ-obs","13.69","709.82"
"23519",28038,"E-NJ","spring","3.post-observed","PM25_real",28.92,"PM25","E","E-NJ-obs","13.69","709.82"
"23520",28039,"E-NJ","spring","3.post-observed","PM25_real",25.63,"PM25","E","E-NJ-obs","13.69","709.82"
"23521",28040,"E-NJ","spring","3.post-observed","PM25_real",43.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23522",28041,"E-NJ","spring","3.post-observed","PM25_real",44.3,"PM25","E","E-NJ-obs","13.69","709.82"
"23523",28042,"E-NJ","spring","3.post-observed","PM25_real",19.05,"PM25","E","E-NJ-obs","13.69","709.82"
"23524",28043,"E-NJ","spring","3.post-observed","PM25_real",24.69,"PM25","E","E-NJ-obs","13.69","709.82"
"23525",28044,"E-NJ","spring","3.post-observed","PM25_real",26.57,"PM25","E","E-NJ-obs","13.69","709.82"
"23526",28045,"E-NJ","spring","3.post-observed","PM25_real",40.7,"PM25","E","E-NJ-obs","13.69","709.82"
"23527",28046,"E-NJ","spring","3.post-observed","PM25_real",35.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23528",28047,"E-NJ","spring","3.post-observed","PM25_real",37.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23529",28048,"E-NJ","spring","3.post-observed","PM25_real",41.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23530",28049,"E-NJ","spring","3.post-observed","PM25_real",52.7,"PM25","E","E-NJ-obs","13.69","709.82"
"23531",28050,"E-NJ","spring","3.post-observed","PM25_real",87.8,"PM25","E","E-NJ-obs","13.69","709.82"
"23532",28051,"E-NJ","spring","3.post-observed","PM25_real",52.3,"PM25","E","E-NJ-obs","13.69","709.82"
"23533",28052,"E-NJ","spring","3.post-observed","PM25_real",16.23,"PM25","E","E-NJ-obs","13.69","709.82"
"23534",28053,"E-NJ","spring","3.post-observed","PM25_real",19.99,"PM25","E","E-NJ-obs","13.69","709.82"
"23535",28054,"E-NJ","spring","3.post-observed","PM25_real",16.23,"PM25","E","E-NJ-obs","13.69","709.82"
"23536",28055,"E-NJ","spring","3.post-observed","PM25_real",15.76,"PM25","E","E-NJ-obs","13.69","709.82"
"23537",28056,"E-NJ","spring","3.post-observed","PM25_real",21.87,"PM25","E","E-NJ-obs","13.69","709.82"
"23538",28057,"E-NJ","spring","3.post-observed","PM25_real",36.7,"PM25","E","E-NJ-obs","13.69","709.82"
"23539",28058,"E-NJ","spring","3.post-observed","PM25_real",28.45,"PM25","E","E-NJ-obs","13.69","709.82"
"23540",28059,"E-NJ","spring","3.post-observed","PM25_real",27.98,"PM25","E","E-NJ-obs","13.69","709.82"
"23541",28060,"E-NJ","spring","3.post-observed","PM25_real",32.21,"PM25","E","E-NJ-obs","13.69","709.82"
"23542",28061,"E-NJ","spring","3.post-observed","PM25_real",23.75,"PM25","E","E-NJ-obs","13.69","709.82"
"23543",28062,"E-NJ","spring","3.post-observed","PM25_real",26.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23544",28063,"E-NJ","spring","3.post-observed","PM25_real",36.3,"PM25","E","E-NJ-obs","13.69","709.82"
"23545",28064,"E-NJ","spring","3.post-observed","PM25_real",53.5,"PM25","E","E-NJ-obs","13.69","709.82"
"23546",28065,"E-NJ","spring","3.post-observed","PM25_real",28.45,"PM25","E","E-NJ-obs","13.69","709.82"
"23547",28066,"E-NJ","spring","3.post-observed","PM25_real",27.04,"PM25","E","E-NJ-obs","13.69","709.82"
"23548",28067,"E-NJ","spring","3.post-observed","PM25_real",68.8,"PM25","E","E-NJ-obs","13.69","709.82"
"23549",28068,"E-NJ","spring","3.post-observed","PM25_real",46.7,"PM25","E","E-NJ-obs","13.69","709.82"
"23550",28069,"E-NJ","spring","3.post-observed","PM25_real",26.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23551",28070,"E-NJ","spring","3.post-observed","PM25_real",34.56,"PM25","E","E-NJ-obs","13.69","709.82"
"23552",28071,"E-NJ","spring","3.post-observed","PM25_real",27.51,"PM25","E","E-NJ-obs","13.69","709.82"
"23553",28072,"E-NJ","spring","3.post-observed","PM25_real",37.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23554",28073,"E-NJ","spring","3.post-observed","PM25_real",39.5,"PM25","E","E-NJ-obs","13.69","709.82"
"23555",28074,"E-NJ","spring","3.post-observed","PM25_real",47.9,"PM25","E","E-NJ-obs","13.69","709.82"
"23556",28075,"E-NJ","spring","3.post-observed","PM25_real",35.03,"PM25","E","E-NJ-obs","13.69","709.82"
"23557",28076,"E-NJ","spring","3.post-observed","PM25_real",37.1,"PM25","E","E-NJ-obs","13.69","709.82"
"23558",28077,"E-NJ","spring","3.post-observed","PM25_real",36.7,"PM25","E","E-NJ-obs","13.69","709.82"
"23559",28078,"E-NJ","spring","3.post-observed","PM25_real",43.5,"PM25","E","E-NJ-obs","13.69","709.82"
"23560",28079,"E-NJ","spring","3.post-observed","PM25_real",32.21,"PM25","E","E-NJ-obs","13.69","709.82"
"23561",28080,"E-NJ","spring","3.post-observed","PM25_real",31.74,"PM25","E","E-NJ-obs","13.69","709.82"
"23562",28136,"S-NN","winter","3.post-observed","PM25_real",31.74,"PM25","S","S-NN-obs","13.15","781.97"
"23563",28137,"S-NN","spring","3.post-observed","PM25_real",33.15,"PM25","S","S-NN-obs","13.15","781.97"
"23564",28138,"S-NN","spring","3.post-observed","PM25_real",32.21,"PM25","S","S-NN-obs","13.15","781.97"
"23565",28139,"S-NN","spring","3.post-observed","PM25_real",29.39,"PM25","S","S-NN-obs","13.15","781.97"
"23566",28140,"S-NN","spring","3.post-observed","PM25_real",24.22,"PM25","S","S-NN-obs","13.15","781.97"
"23567",28141,"S-NN","spring","3.post-observed","PM25_real",35.5,"PM25","S","S-NN-obs","13.15","781.97"
"23568",28142,"S-NN","spring","3.post-observed","PM25_real",41.9,"PM25","S","S-NN-obs","13.15","781.97"
"23569",28143,"S-NN","spring","3.post-observed","PM25_real",28.45,"PM25","S","S-NN-obs","13.15","781.97"
"23570",28144,"S-NN","spring","3.post-observed","PM25_real",5.76,"PM25","S","S-NN-obs","13.15","781.97"
"23571",28145,"S-NN","spring","3.post-observed","PM25_real",18.11,"PM25","S","S-NN-obs","13.15","781.97"
"23572",28146,"S-NN","spring","3.post-observed","PM25_real",16.7,"PM25","S","S-NN-obs","13.15","781.97"
"23573",28147,"S-NN","spring","3.post-observed","PM25_real",24.69,"PM25","S","S-NN-obs","13.15","781.97"
"23574",28148,"S-NN","spring","3.post-observed","PM25_real",23.28,"PM25","S","S-NN-obs","13.15","781.97"
"23575",28149,"S-NN","spring","3.post-observed","PM25_real",34.56,"PM25","S","S-NN-obs","13.15","781.97"
"23576",28150,"S-NN","spring","3.post-observed","PM25_real",17.64,"PM25","S","S-NN-obs","13.15","781.97"
"23577",28151,"S-NN","spring","3.post-observed","PM25_real",42.3,"PM25","S","S-NN-obs","13.15","781.97"
"23578",28152,"S-NN","spring","3.post-observed","PM25_real",37.9,"PM25","S","S-NN-obs","13.15","781.97"
"23579",28153,"S-NN","spring","3.post-observed","PM25_real",25.63,"PM25","S","S-NN-obs","13.15","781.97"
"23580",28154,"S-NN","spring","3.post-observed","PM25_real",32.21,"PM25","S","S-NN-obs","13.15","781.97"
"23581",28155,"S-NN","spring","3.post-observed","PM25_real",52.3,"PM25","S","S-NN-obs","13.15","781.97"
"23582",28156,"S-NN","spring","3.post-observed","PM25_real",49.1,"PM25","S","S-NN-obs","13.15","781.97"
"23583",28157,"S-NN","spring","3.post-observed","PM25_real",17.64,"PM25","S","S-NN-obs","13.15","781.97"
"23584",28158,"S-NN","spring","3.post-observed","PM25_real",27.98,"PM25","S","S-NN-obs","13.15","781.97"
"23585",28159,"S-NN","spring","3.post-observed","PM25_real",13.88,"PM25","S","S-NN-obs","13.15","781.97"
"23586",28160,"S-NN","spring","3.post-observed","PM25_real",41.1,"PM25","S","S-NN-obs","13.15","781.97"
"23587",28161,"S-NN","spring","3.post-observed","PM25_real",21.87,"PM25","S","S-NN-obs","13.15","781.97"
"23588",28162,"S-NN","spring","3.post-observed","PM25_real",21.87,"PM25","S","S-NN-obs","13.15","781.97"
"23589",28163,"S-NN","spring","3.post-observed","PM25_real",27.98,"PM25","S","S-NN-obs","13.15","781.97"
"23590",28164,"S-NN","spring","3.post-observed","PM25_real",26.57,"PM25","S","S-NN-obs","13.15","781.97"
"23591",28165,"S-NN","spring","3.post-observed","PM25_real",18.58,"PM25","S","S-NN-obs","13.15","781.97"
"23592",28166,"S-NN","spring","3.post-observed","PM25_real",21.4,"PM25","S","S-NN-obs","13.15","781.97"
"23593",28167,"S-NN","spring","3.post-observed","PM25_real",20.93,"PM25","S","S-NN-obs","13.15","781.97"
"23594",28168,"S-NN","spring","3.post-observed","PM25_real",17.17,"PM25","S","S-NN-obs","13.15","781.97"
"23595",28169,"S-NN","spring","3.post-observed","PM25_real",26.57,"PM25","S","S-NN-obs","13.15","781.97"
"23596",28170,"S-NN","spring","3.post-observed","PM25_real",25.63,"PM25","S","S-NN-obs","13.15","781.97"
"23597",28171,"S-NN","spring","3.post-observed","PM25_real",23.75,"PM25","S","S-NN-obs","13.15","781.97"
"23598",28172,"S-NN","spring","3.post-observed","PM25_real",11.52,"PM25","S","S-NN-obs","13.15","781.97"
"23599",28173,"S-NN","spring","3.post-observed","PM25_real",11.76,"PM25","S","S-NN-obs","13.15","781.97"
"23600",28174,"S-NN","spring","3.post-observed","PM25_real",12.47,"PM25","S","S-NN-obs","13.15","781.97"
"23601",28175,"S-NN","spring","3.post-observed","PM25_real",29.39,"PM25","S","S-NN-obs","13.15","781.97"
"23602",28176,"S-NN","spring","3.post-observed","PM25_real",50.3,"PM25","S","S-NN-obs","13.15","781.97"
"23603",28177,"S-NN","spring","3.post-observed","PM25_real",45.1,"PM25","S","S-NN-obs","13.15","781.97"
"23604",28178,"S-NN","spring","3.post-observed","PM25_real",53.1,"PM25","S","S-NN-obs","13.15","781.97"
"23605",28179,"S-NN","spring","3.post-observed","PM25_real",36.7,"PM25","S","S-NN-obs","13.15","781.97"
"23606",28180,"S-NN","spring","3.post-observed","PM25_real",32.68,"PM25","S","S-NN-obs","13.15","781.97"
"23607",28181,"S-NN","spring","3.post-observed","PM25_real",14.35,"PM25","S","S-NN-obs","13.15","781.97"
"23608",28182,"S-NN","spring","3.post-observed","PM25_real",32.68,"PM25","S","S-NN-obs","13.15","781.97"
"23609",28183,"S-NN","spring","3.post-observed","PM25_real",41.5,"PM25","S","S-NN-obs","13.15","781.97"
"23610",28184,"S-NN","spring","3.post-observed","PM25_real",41.5,"PM25","S","S-NN-obs","13.15","781.97"
"23611",28185,"S-NN","spring","3.post-observed","PM25_real",38.3,"PM25","S","S-NN-obs","13.15","781.97"
"23612",28186,"S-NN","spring","3.post-observed","PM25_real",31.27,"PM25","S","S-NN-obs","13.15","781.97"
"23613",28187,"S-NN","spring","3.post-observed","PM25_real",31.74,"PM25","S","S-NN-obs","13.15","781.97"
"23614",28188,"S-NN","spring","3.post-observed","PM25_real",26.1,"PM25","S","S-NN-obs","13.15","781.97"
"23615",28189,"S-NN","spring","3.post-observed","PM25_real",27.04,"PM25","S","S-NN-obs","13.15","781.97"
"23616",28190,"S-NN","spring","3.post-observed","PM25_real",30.8,"PM25","S","S-NN-obs","13.15","781.97"
"23617",28191,"S-NN","spring","3.post-observed","PM25_real",23.28,"PM25","S","S-NN-obs","13.15","781.97"
"23618",28192,"S-NN","spring","3.post-observed","PM25_real",16.23,"PM25","S","S-NN-obs","13.15","781.97"
"23619",28193,"S-NN","spring","3.post-observed","PM25_real",19.99,"PM25","S","S-NN-obs","13.15","781.97"
"23620",28194,"S-NN","spring","3.post-observed","PM25_real",33.15,"PM25","S","S-NN-obs","13.15","781.97"
"23621",28195,"S-NN","spring","3.post-observed","PM25_real",26.57,"PM25","S","S-NN-obs","13.15","781.97"
"23622",28196,"S-NN","spring","3.post-observed","PM25_real",32.21,"PM25","S","S-NN-obs","13.15","781.97"
"23623",28197,"S-NN","spring","3.post-observed","PM25_real",46.7,"PM25","S","S-NN-obs","13.15","781.97"
"23624",28198,"S-NN","spring","3.post-observed","PM25_real",39.5,"PM25","S","S-NN-obs","13.15","781.97"
"23625",28199,"S-NN","spring","3.post-observed","PM25_real",33.15,"PM25","S","S-NN-obs","13.15","781.97"
"23626",28200,"S-NN","spring","3.post-observed","PM25_real",30.8,"PM25","S","S-NN-obs","13.15","781.97"
"23627",28201,"S-NN","spring","3.post-observed","PM25_real",30.33,"PM25","S","S-NN-obs","13.15","781.97"
"23628",28202,"S-NN","spring","3.post-observed","PM25_real",21.87,"PM25","S","S-NN-obs","13.15","781.97"
"23629",28203,"S-NN","spring","3.post-observed","PM25_real",28.45,"PM25","S","S-NN-obs","13.15","781.97"
"23630",28204,"S-NN","spring","3.post-observed","PM25_real",26.1,"PM25","S","S-NN-obs","13.15","781.97"
"23631",28205,"S-NN","spring","3.post-observed","PM25_real",22.34,"PM25","S","S-NN-obs","13.15","781.97"
"23632",28206,"S-NN","spring","3.post-observed","PM25_real",22.81,"PM25","S","S-NN-obs","13.15","781.97"
"23633",28207,"S-NN","spring","3.post-observed","PM25_real",23.28,"PM25","S","S-NN-obs","13.15","781.97"
"23634",28208,"S-NN","spring","3.post-observed","PM25_real",29.86,"PM25","S","S-NN-obs","13.15","781.97"
"23635",28209,"S-NN","spring","3.post-observed","PM25_real",34.56,"PM25","S","S-NN-obs","13.15","781.97"
"23636",28210,"S-NN","spring","3.post-observed","PM25_real",38.7,"PM25","S","S-NN-obs","13.15","781.97"
"23637",28211,"S-NN","spring","3.post-observed","PM25_real",25.63,"PM25","S","S-NN-obs","13.15","781.97"
"23638",28212,"S-NN","spring","3.post-observed","PM25_real",28.92,"PM25","S","S-NN-obs","13.15","781.97"
"23639",28213,"S-NN","spring","3.post-observed","PM25_real",15.29,"PM25","S","S-NN-obs","13.15","781.97"
"23640",28214,"S-NN","spring","3.post-observed","PM25_real",14.82,"PM25","S","S-NN-obs","13.15","781.97"
"23641",28215,"S-NN","spring","3.post-observed","PM25_real",15.76,"PM25","S","S-NN-obs","13.15","781.97"
"23642",28216,"S-NN","spring","3.post-observed","PM25_real",13.88,"PM25","S","S-NN-obs","13.15","781.97"
"23643",28217,"S-NN","spring","3.post-observed","PM25_real",21.87,"PM25","S","S-NN-obs","13.15","781.97"
"23644",28218,"S-NN","spring","3.post-observed","PM25_real",27.98,"PM25","S","S-NN-obs","13.15","781.97"
"23645",28219,"S-NN","spring","3.post-observed","PM25_real",21.87,"PM25","S","S-NN-obs","13.15","781.97"
"23646",28220,"S-NN","spring","3.post-observed","PM25_real",22.81,"PM25","S","S-NN-obs","13.15","781.97"
"23647",28221,"S-NN","spring","3.post-observed","PM25_real",15.29,"PM25","S","S-NN-obs","13.15","781.97"
"23648",28222,"S-NN","spring","3.post-observed","PM25_real",27.98,"PM25","S","S-NN-obs","13.15","781.97"
"23649",28223,"S-NN","spring","3.post-observed","PM25_real",40.3,"PM25","S","S-NN-obs","13.15","781.97"
"23650",28224,"S-NN","spring","3.post-observed","PM25_real",18.58,"PM25","S","S-NN-obs","13.15","781.97"
"23651",28225,"S-NN","spring","3.post-observed","PM25_real",14.82,"PM25","S","S-NN-obs","13.15","781.97"
"23652",28226,"S-NN","summer","3.post-observed","PM25_real",19.99,"PM25","S","S-NN-obs","13.15","781.97"
"23653",28227,"S-NN","summer","3.post-observed","PM25_real",34.56,"PM25","S","S-NN-obs","13.15","781.97"
"23654",28228,"S-NN","summer","3.post-observed","PM25_real",38.7,"PM25","S","S-NN-obs","13.15","781.97"
"23655",28229,"S-NN","summer","3.post-observed","PM25_real",15.76,"PM25","S","S-NN-obs","13.15","781.97"
"23656",28230,"S-NN","summer","3.post-observed","PM25_real",13.41,"PM25","S","S-NN-obs","13.15","781.97"
"23657",28231,"S-NN","summer","3.post-observed","PM25_real",12.47,"PM25","S","S-NN-obs","13.15","781.97"
